timestamp,label,true_severity,LOF_score,RNN_mean,RNN_std,VAE_score,ENS_score
2014-12-21 21:00:00,0,0.089710675,0.018955946,0.11107806,0.069953,0.097165786,0.07573327
2014-12-21 21:30:00,0,0.08722113,0.019612432,0.111301824,0.07005135,0.09333466,0.07474964
2014-12-21 22:00:00,0,0.08878476,0.02324593,0.111435324,0.07012609,0.18797866,0.1075533
2014-12-21 22:30:00,0,0.09945897,0.02081871,0.11143877,0.07016531,0.16443925,0.09889891
2014-12-21 23:00:00,0,0.102890894,0.019124985,0.111417904,0.070195064,0.24236788,0.12430359
2014-12-21 23:30:00,0,0.12464264,0.02221322,0.1113646,0.07021238,0.18966825,0.10774869
2014-12-22 00:00:00,0,0.12644717,0.022993088,0.111533836,0.07024143,0.30373025,0.14608572
2014-12-22 00:30:00,0,0.11021614,0.026171684,0.11149741,0.07026094,0.31443942,0.15070283
2014-12-22 01:00:00,0,0.114844985,0.027637005,0.11139855,0.0702617,0.5660214,0.23501897
2014-12-22 01:30:00,0,0.11162835,0.028196335,0.11130393,0.07025739,0.39575678,0.17841901
2014-12-22 02:00:00,0,0.11847829,0.027251363,0.111218706,0.07024956,0.36055043,0.16634017
2014-12-22 02:30:00,0,0.11407699,0.027579784,0.1110946,0.07022551,0.29943663,0.146037
2014-12-22 03:00:00,0,0.12230697,0.030797243,0.110960215,0.070190765,0.27792555,0.13989434
2014-12-22 03:30:00,0,0.13572925,0.030011296,0.11079927,0.070141725,0.67513824,0.27198294
2014-12-22 04:00:00,0,0.11594623,0.025693655,0.11070325,0.07010136,0.5493186,0.22857185
2014-12-22 04:30:00,0,0.11958109,0.026088834,0.11053478,0.07003563,0.57123417,0.2359526
2014-12-22 05:00:00,0,0.117601454,0.026698947,0.11036429,0.06996225,0.8619921,0.33301845
2014-12-22 05:30:00,0,0.11609484,0.027442336,0.110339366,0.06991712,0.5349484,0.22424336
2014-12-22 06:00:00,0,0.11673459,0.022657514,0.11032526,0.06987094,0.28452393,0.1391689
2014-12-22 06:30:00,0,0.12235397,0.021803021,0.110604234,0.06989183,0.19398071,0.10879598
2014-12-22 07:00:00,0,0.11769642,0.021435857,0.11071656,0.06987214,0.20523018,0.11246086
2014-12-22 07:30:00,0,0.102806315,0.025605917,0.110869385,0.069861434,0.10684969,0.08110833
2014-12-22 08:00:00,0,0.10085812,0.022477508,0.11088244,0.06981667,0.19467475,0.1093449
2014-12-22 08:30:00,0,0.08701696,0.02270031,0.110920794,0.06977906,0.09809642,0.07723918
2014-12-22 09:00:00,0,0.0872831,0.021850824,0.1107879,0.06970098,0.14759512,0.09341129
2014-12-22 09:30:00,0,0.08698597,0.02134955,0.110629894,0.06961806,0.14606938,0.092682935
2014-12-22 10:00:00,0,0.08829203,0.023970604,0.11030368,0.06949441,0.18547462,0.10658296
2014-12-22 10:30:00,0,0.08991617,0.01731217,0.11009762,0.069404826,0.118177414,0.0818624
2014-12-22 11:00:00,0,0.08664323,0.013416648,0.10989839,0.0693215,0.0764409,0.06658531
2014-12-22 11:30:00,0,0.084448144,0.015983105,0.10984372,0.069279686,0.15925756,0.09502813
2014-12-22 12:00:00,0,0.085620135,0.017664671,0.10970884,0.06922265,0.09699771,0.07479041
2014-12-22 12:30:00,0,0.084530115,0.021440744,0.10957416,0.06917013,0.14107984,0.09069825
2014-12-22 13:00:00,0,0.0849212,0.021240234,0.10938281,0.06910706,0.12734896,0.08599067
2014-12-22 13:30:00,0,0.08416206,0.02611649,0.10940339,0.06910211,0.092296705,0.07593886
2014-12-22 14:00:00,0,0.08278053,0.020895958,0.10938152,0.069092475,0.12853587,0.086271115
2014-12-22 14:30:00,0,0.08578613,0.026024103,0.10941762,0.06910211,0.11840971,0.08461714
2014-12-22 15:00:00,0,0.08198693,0.027079344,0.109425455,0.06910917,0.15539232,0.09729904
2014-12-22 15:30:00,0,0.08987572,0.02814138,0.10916674,0.06905216,0.17488576,0.10406462
2014-12-22 16:00:00,0,0.102300204,0.02647543,0.10892707,0.06900311,0.16307986,0.09949412
2014-12-22 16:30:00,0,0.10569433,0.027589798,0.108814724,0.06899033,0.1830262,0.1064769
2014-12-22 17:00:00,0,0.09218007,0.02987659,0.10919024,0.06910742,0.15716419,0.09874368
2014-12-22 17:30:00,0,0.08506707,0.031145215,0.10968887,0.06926433,0.04413704,0.06165704
2014-12-22 18:00:00,0,0.096665815,0.031113267,0.11022387,0.06943624,0.18373826,0.108358465
2014-12-22 18:30:00,0,0.09498415,0.032409072,0.11055311,0.069557965,0.14241779,0.09512666
2014-12-22 19:00:00,0,0.10202469,0.03356695,0.110867895,0.06967728,0.07865946,0.07436477
2014-12-22 19:30:00,0,0.09641859,0.031859875,0.11102815,0.069757484,0.30289215,0.14859338
2014-12-22 20:00:00,0,0.08786794,0.032503724,0.11116514,0.06983058,0.17543773,0.10636886
2014-12-22 20:30:00,0,0.09009542,0.030181289,0.11142776,0.06993737,0.16794516,0.10318474
2014-12-22 21:00:00,0,0.09008246,0.030304551,0.11166648,0.07003929,0.18946454,0.11047852
2014-12-22 21:30:00,0,0.09416558,0.029948473,0.11195782,0.070155144,0.14342283,0.0951097
2014-12-22 22:00:00,0,0.09014495,0.032071948,0.11209399,0.07023019,0.19004837,0.11140477
2014-12-22 22:30:00,0,0.08471607,0.036690235,0.11215504,0.0702816,0.21508946,0.12131158
2014-12-22 23:00:00,0,0.103910446,0.035495758,0.11205536,0.07028877,0.113148466,0.086899854
2014-12-22 23:30:00,0,0.11048262,0.028612494,0.1119895,0.07029996,0.10450842,0.08170348
2014-12-23 00:00:00,0,0.12413477,0.035312176,0.111560605,0.07020931,0.26752627,0.13813302
2014-12-23 00:30:00,0,0.12455565,0.038103938,0.111371525,0.07017774,0.05378118,0.06775221
2014-12-23 01:00:00,0,0.11793969,0.039042234,0.11124627,0.07016248,0.49385524,0.21471459
2014-12-23 01:30:00,0,0.12271535,0.03784871,0.11108477,0.07013656,0.22322546,0.12405298
2014-12-23 02:00:00,0,0.10639052,0.037742496,0.11084963,0.07008737,0.40023398,0.18294203
2014-12-23 02:30:00,0,0.11844221,0.03773892,0.11059508,0.07002757,0.31326464,0.15386622
2014-12-23 03:00:00,0,0.11417639,0.03773868,0.11040714,0.06997744,0.36751902,0.17188828
2014-12-23 03:30:00,0,0.11311569,0.037759542,0.110232286,0.06992378,0.38039878,0.17613022
2014-12-23 04:00:00,0,0.11422304,0.03791809,0.11008638,0.069870576,0.20688328,0.118295915
2014-12-23 04:30:00,0,0.11869824,0.037843704,0.10986812,0.069793865,0.24105358,0.12958847
2014-12-23 05:00:00,0,0.113645524,0.03778279,0.10967715,0.06971703,0.1612409,0.10290029
2014-12-23 05:30:00,0,0.11014029,0.036890388,0.109617144,0.06966597,0.45788503,0.20146418
2014-12-23 06:00:00,0,0.12171908,0.037532568,0.10958216,0.06961615,0.4333125,0.19347574
2014-12-23 06:30:00,0,0.122833624,0.038126588,0.10975766,0.06961506,0.41849032,0.18879151
2014-12-23 07:00:00,0,0.12062188,0.038603306,0.109782286,0.069576584,0.104170375,0.084185325
2014-12-23 07:30:00,0,0.09982248,0.038615704,0.10992496,0.06956678,0.08251703,0.07701923
2014-12-23 08:00:00,0,0.098693006,0.040019155,0.10990304,0.069517225,0.13155092,0.093824364
2014-12-23 08:30:00,0,0.08377219,0.04066658,0.109948404,0.06948601,0.12377914,0.091464706
2014-12-23 09:00:00,0,0.08680582,0.04057622,0.10974841,0.06939472,0.17083888,0.1070545
2014-12-23 09:30:00,0,0.08503999,0.038348436,0.10957103,0.06931013,0.15875843,0.10222597
2014-12-23 10:00:00,0,0.086935185,0.036955595,0.109277286,0.06919781,0.19089206,0.112374984
2014-12-23 10:30:00,0,0.08584547,0.035294533,0.10901589,0.06909635,0.04302268,0.062444363
2014-12-23 11:00:00,0,0.0859967,0.03911388,0.10873306,0.068992995,0.1649236,0.104256846
2014-12-23 11:30:00,1,0.084299415,0.03751993,0.10869258,0.06895627,0.0874117,0.07787474
2014-12-23 12:00:00,1,0.08270946,0.03707075,0.10862006,0.068917304,0.17085518,0.10551533
2014-12-23 12:30:00,1,0.08453552,0.036876917,0.108499035,0.06887019,0.12527247,0.09021614
2014-12-23 13:00:00,1,0.082528055,0.03661883,0.108359404,0.068821274,0.08904151,0.07800657
2014-12-23 13:30:00,1,0.08981485,0.036218286,0.10841342,0.06882716,0.06985156,0.07149442
2014-12-23 14:00:00,1,0.08683585,0.036694765,0.108297996,0.06879436,0.016483108,0.053825293
2014-12-23 14:30:00,1,0.088828206,0.03627014,0.1083465,0.06880795,0.078225024,0.07428055
2014-12-23 15:00:00,1,0.08272647,0.036057115,0.10827045,0.068795055,0.22188367,0.12207041
2014-12-23 15:30:00,1,0.087403715,0.037450075,0.10806773,0.06875256,0.16852368,0.1046805
2014-12-23 16:00:00,1,0.10151365,0.03600073,0.10777926,0.06869172,0.14915955,0.09764651
2014-12-23 16:30:00,1,0.10492103,0.035155058,0.107566,0.06865418,0.17677626,0.106499106
2014-12-23 17:00:00,1,0.098923706,0.03498423,0.1078933,0.068760715,0.10200943,0.081628986
2014-12-23 17:30:00,1,0.08240856,0.039536,0.108347274,0.06890755,0.18084614,0.10957646
2014-12-23 18:00:00,1,0.093979046,0.0401603,0.10892103,0.06909178,0.063658625,0.070913315
2014-12-23 18:30:00,1,0.09407012,0.04120922,0.10935429,0.06924361,0.11112191,0.08722848
2014-12-23 19:00:00,1,0.0986478,0.042272687,0.10962354,0.06935476,0.124071114,0.09198911
2014-12-23 19:30:00,1,0.08993552,0.046582103,0.109791264,0.06943981,0.17494552,0.11043963
2014-12-23 20:00:00,1,0.083812736,0.058244467,0.109966025,0.06952677,0.16949807,0.11256952
2014-12-23 20:30:00,1,0.08323158,0.0852592,0.110076115,0.069598764,0.18851197,0.1279491
2014-12-23 21:00:00,1,0.08558026,0.1187731,0.11027939,0.069695264,0.10750721,0.11218656
2014-12-23 21:30:00,1,0.08178651,0.14799297,0.110640764,0.06983416,0.08424151,0.11429175
2014-12-23 22:00:00,1,0.08841128,0.19784331,0.110697135,0.06989433,0.11621443,0.14158496
2014-12-23 22:30:00,1,0.08883059,0.23927116,0.11077772,0.06995708,0.1709205,0.17365646
2014-12-23 23:00:00,1,0.10384062,0.26824927,0.11083231,0.07000931,0.08982398,0.15630186
2014-12-23 23:30:00,1,0.11056462,0.2798376,0.110788435,0.07003507,0.18583442,0.1921535
2014-12-24 00:00:00,1,0.113701314,0.2791264,0.10981492,0.06984615,0.22127742,0.20340626
2014-12-24 00:30:00,1,0.12188397,0.27613378,0.10930398,0.06973107,0.23548962,0.2069758
2014-12-24 01:00:00,1,0.122522734,0.27121437,0.10892298,0.0696506,0.26365596,0.21459778
2014-12-24 01:30:00,1,0.11943554,0.2683705,0.108627446,0.06958997,0.39415625,0.25705138
2014-12-24 02:00:00,1,0.11825804,0.26781404,0.10838323,0.069537975,0.50756395,0.29458708
2014-12-24 02:30:00,1,0.10617599,0.26801717,0.10811343,0.06947397,0.50779134,0.29464066
2014-12-24 03:00:00,1,0.11986981,0.26758385,0.10780636,0.06939349,0.6852993,0.35356316
2014-12-24 03:30:00,1,0.12252795,0.26754737,0.10757351,0.06932399,0.4050599,0.26006028
2014-12-24 04:00:00,1,0.118197456,0.2681049,0.10737639,0.069257185,0.90602374,0.42716837
2014-12-24 04:30:00,1,0.11460681,0.2679516,0.107051924,0.069151804,0.72608805,0.36703053
2014-12-24 05:00:00,1,0.11416204,0.26737106,0.10676079,0.06904867,0.40858918,0.26090702
2014-12-24 05:30:00,1,0.11246882,0.26680315,0.106588624,0.06897073,0.22896717,0.20078631
2014-12-24 06:00:00,1,0.116283454,0.2688589,0.10647131,0.06890192,0.45641607,0.27724877
2014-12-24 06:30:00,1,0.111941,0.28242004,0.10645223,0.068856135,0.47984746,0.28957322
2014-12-24 07:00:00,1,0.11803251,0.32642388,0.10622948,0.06875585,0.28106067,0.23790467
2014-12-24 07:30:00,1,0.12093376,0.39236367,0.10613603,0.068688676,0.1009402,0.19981329
2014-12-24 08:00:00,1,0.12566245,0.47634792,0.10596718,0.068601936,0.34390512,0.30874005
2014-12-24 08:30:00,1,0.10278216,0.5414815,0.10594327,0.06855504,0.08417515,0.24386664
2014-12-24 09:00:00,1,0.102436095,0.5830405,0.10587084,0.068496905,0.08624258,0.25838462
2014-12-24 09:30:00,1,0.086499564,0.590292,0.10604331,0.068506375,0.20219381,0.2995097
2014-12-24 10:00:00,1,0.08350629,0.5927274,0.10613691,0.068498254,0.27173373,0.3235327
2014-12-24 10:30:00,1,0.08540799,0.5936717,0.105857186,0.06839285,0.029489478,0.24300611
2014-12-24 11:00:00,1,0.08942331,0.60156465,0.1059067,0.06837717,0.20230918,0.30326018
2014-12-24 11:30:00,1,0.088353135,0.6029062,0.105699405,0.06829814,0.044468567,0.25102475
2014-12-24 12:00:00,1,0.08303522,0.6007533,0.10546,0.06821437,0.10274289,0.26965207
2014-12-24 12:30:00,1,0.09362294,0.60838175,0.10555492,0.068225846,0.27008277,0.32800648
2014-12-24 13:00:00,1,0.09884045,0.62753546,0.10564183,0.06824028,0.2504898,0.32788906
2014-12-24 13:30:00,1,0.09489442,0.629941,0.10537918,0.06816464,0.113287486,0.28286922
2014-12-24 14:00:00,1,0.0905327,0.6344068,0.10525776,0.06812953,0.1455165,0.29506037
2014-12-24 14:30:00,1,0.084406465,0.63592994,0.10496607,0.068053715,0.09124546,0.2773805
2014-12-24 15:00:00,1,0.08290464,0.6397655,0.10487567,0.068037406,0.11674092,0.28712738
2014-12-24 15:30:00,1,0.085267015,0.6441802,0.104867965,0.06804867,0.060981378,0.27000985
2014-12-24 16:00:00,1,0.09096919,0.6445414,0.10471148,0.068023555,0.12408861,0.29111382
2014-12-24 16:30:00,1,0.092208244,0.64011455,0.104680456,0.06803481,0.09084239,0.2785458
2014-12-24 17:00:00,1,0.0839249,0.64332855,0.10500339,0.068148166,0.13341227,0.2939147
2014-12-24 17:30:00,1,0.086950146,0.6485753,0.10517316,0.06822582,0.20887235,0.32087362
2014-12-24 18:00:00,1,0.08478402,0.67006683,0.10539678,0.06832377,0.28811005,0.35452452
2014-12-24 18:30:00,1,0.087207906,0.71317816,0.105565146,0.0684115,0.40610358,0.40828228
2014-12-24 19:00:00,1,0.09270678,0.78116465,0.10562889,0.06847438,0.14320052,0.34333134
2014-12-24 19:30:00,1,0.10355105,0.87843835,0.10560882,0.06851736,0.08008915,0.3547121
2014-12-24 20:00:00,1,0.10573003,0.99285054,0.10558016,0.068561256,0.19620526,0.43154535
2014-12-24 20:30:00,1,0.10523951,1.0761483,0.10572904,0.068654306,0.1524814,0.44478628
2014-12-24 21:00:00,1,0.10923726,1.1648932,0.10584765,0.06874017,0.19124499,0.48732856
2014-12-24 21:30:00,1,0.10439974,1.2623906,0.10611419,0.06886747,0.25047782,0.5396609
2014-12-24 22:00:00,1,0.112152725,1.350549,0.10630877,0.06897257,0.08232414,0.5130606
2014-12-24 22:30:00,1,0.10487041,1.4091456,0.10660122,0.06909999,0.31709063,0.6109458
2014-12-24 23:00:00,1,0.1046524,1.4580772,0.10674408,0.06918388,0.09175692,0.55219275
2014-12-24 23:30:00,1,0.11394829,1.4769733,0.10683676,0.06925304,0.18008767,0.5879659
2014-12-25 00:00:00,1,0.12036997,1.4793072,0.105995014,0.06910441,0.20672694,0.597343
2014-12-25 00:30:00,1,0.12628372,1.474412,0.10572222,0.06905049,0.13115872,0.57043093
2014-12-25 01:00:00,1,0.12610461,1.4697354,0.105432786,0.06898901,0.31771195,0.63096005
2014-12-25 01:30:00,1,0.11206041,1.4663734,0.10515743,0.06892756,0.6106755,0.72740215
2014-12-25 02:00:00,1,0.123778604,1.4637101,0.10490978,0.068868995,0.24983121,0.6061503
2014-12-25 02:30:00,1,0.11491516,1.4622629,0.10462729,0.068795644,0.49995252,0.6889475
2014-12-25 03:00:00,1,0.1161848,1.461417,0.104309134,0.068706565,0.47759163,0.6811059
2014-12-25 03:30:00,1,0.11814828,1.4605191,0.1040309,0.06862209,0.1168905,0.5604802
2014-12-25 04:00:00,1,0.1174607,1.4593754,0.10377533,0.06853778,0.6074837,0.72354484
2014-12-25 04:30:00,1,0.1274973,1.459506,0.10338273,0.06841095,0.39214262,0.65167713
2014-12-25 05:00:00,1,0.18301822,1.4607513,0.10303455,0.06829033,0.5123869,0.6920576
2014-12-25 05:30:00,1,0.19366558,1.4662149,0.1027168,0.068173364,0.47277284,0.6805682
2014-12-25 06:00:00,1,0.12886454,1.4797697,0.10244844,0.0680654,0.43499193,0.67240334
2014-12-25 06:30:00,1,0.11301101,1.5120375,0.10220095,0.06796102,0.3548454,0.6563613
2014-12-25 07:00:00,1,0.115217835,1.5627022,0.10188204,0.06783472,0.6799356,0.78150654
2014-12-25 07:30:00,1,0.120488845,1.6414461,0.10159725,0.067717396,0.5412782,0.7614405
2014-12-25 08:00:00,1,0.12030746,1.745923,0.101252824,0.06758387,0.30002075,0.71573216
2014-12-25 08:30:00,1,0.11660656,1.8637059,0.100973316,0.06746956,0.6408541,0.86851114
2014-12-25 09:00:00,1,0.11098046,1.9799266,0.10072797,0.06736516,0.5599592,0.8802046
2014-12-25 09:30:00,1,0.11639634,2.0803328,0.100552045,0.06728305,0.3534296,0.84477144
2014-12-25 10:00:00,1,0.112840064,2.05777,0.10039329,0.06721,0.2617578,0.8066404
2014-12-25 10:30:00,1,0.12642135,2.1065152,0.10028776,0.06715185,0.3117511,0.839518
2014-12-25 11:00:00,1,0.124671526,2.0357575,0.10013455,0.06708638,0.15398838,0.7632935
2014-12-25 11:30:00,1,0.12749179,2.058985,0.10003706,0.06703965,0.28607824,0.81503344
2014-12-25 12:00:00,1,0.12480136,2.0808997,0.09992188,0.06699061,0.18692543,0.789249
2014-12-25 12:30:00,1,0.11841952,2.098882,0.09983721,0.06695609,0.25084955,0.8165229
2014-12-25 13:00:00,1,0.120045245,2.1118891,0.099662386,0.06690365,0.33238822,0.84797984
2014-12-25 13:30:00,1,0.11488332,2.1299834,0.09961107,0.06688858,0.18246208,0.8040188
2014-12-25 14:00:00,1,0.11466847,2.1493104,0.099525765,0.06686956,0.22980314,0.82621306
2014-12-25 14:30:00,1,0.10519958,2.1602435,0.099611424,0.06690089,0.15096633,0.80360717
2014-12-25 15:00:00,1,0.10225653,2.1646297,0.09960004,0.06690961,0.2389747,0.83440155
2014-12-25 15:30:00,1,0.106366485,2.161243,0.09958417,0.066923,0.16081783,0.807215
2014-12-25 16:00:00,1,0.11306166,2.1537151,0.099569224,0.06694041,0.18971527,0.81433326
2014-12-25 16:30:00,1,0.123553015,2.153095,0.099521205,0.06695245,0.27084497,0.8411537
2014-12-25 17:00:00,1,0.12013668,2.1058013,0.099623024,0.06701381,0.12537177,0.776932
2014-12-25 17:30:00,1,0.11884931,2.058021,0.09976243,0.0670898,0.223145,0.7936428
2014-12-25 18:00:00,1,0.11836982,2.0750759,0.0999158,0.067174375,0.19013119,0.78837425
2014-12-25 18:30:00,1,0.11156657,2.100534,0.10018303,0.067294635,0.22538711,0.80870134
2014-12-25 19:00:00,1,0.1120957,2.1117551,0.1003879,0.067400046,0.32264915,0.8449307
2014-12-25 19:30:00,1,0.11971092,2.0720887,0.10052372,0.06748798,0.22465111,0.7990878
2014-12-25 20:00:00,1,0.12543537,2.037364,0.10066683,0.06757886,0.22788787,0.78863955
2014-12-25 20:30:00,1,0.12153287,2.0492876,0.10100602,0.06772574,0.21048777,0.78692716
